url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbu49661,rbu49661,Residence,Ingelmunster,8770,2022,New,None,None,4,1,1,2,1,None,0,295 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu56989,rbu56989,Residence,Aalst,9300,None,Excellent,152,None,3,None,1,None,1,None,0,299 000 €
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd48643,vbd48643,Residence,Braine-le-Comte,7090,None,Normal,549,None,6,None,None,2,0,None,0,Make offer from 499 000 €
https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbu66737,rbu66737,Residence,Ingelmunster,8770,2012,None,284,0,3,None,1,3,1,None,0,595 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu57193,rbu57193,Residence,Aalst,9300,1930,Normal,141,0,3,None,1,2,1,129,0,338 000 €
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd49720,vbd49720,Residence,Braine-le-Comte,7090,None,None,None,None,None,None,0,None,0,None,0,200 000 €
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbq14043,rbq14043,Residence,Oostrozebeke,8780,2025,New,191,None,4,None,None,None,0,None,0,584 910 €
https://immovlan.be/en/detail/residence/for-sale/7090/hennuyeres/rbu63284,rbu63284,Residence,Hennuyères,7090,1960,Normal,550,0,4,None,1,4,1,1085,0,750 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu58816,rbu58816,Residence,Aalst,9300,None,Normal,1360,0,18,None,0,None,0,None,0,1 575 000 €
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbu33120,rbu33120,Residence,Oostrozebeke,8780,1955,Fully renovated,180,None,4,None,0,None,1,206,0,374 000 €
https://immovlan.be/en/detail/residence/for-sale/7100/haine-saint-pierre/vbd45315,vbd45315,Residence,Haine-Saint-Pierre,7100,None,Normal,152,None,3,None,1,None,1,None,0,224 000 €
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbu60861,rbu60861,Residence,Oostrozebeke,8780,None,Normal,150,0,4,1,1,4,1,None,0,232 000 €
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu62547,rbu62547,Residence,Aalst,9300,None,Excellent,181,0,3,None,1,None,0,None,0,315 000 €
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbu62427,rbu62427,Residence,Oostrozebeke,8780,1945,To be renovated,144,None,3,None,1,None,1,584,0,238 000 €
